1	4	6	67	85	92	198
309	YBa2(Cu,Al)3O7	Y1Ba2Cu2.8Al0.2O6.91	Y123	K	85	PHYS.REV.B,37(1988)7458
310	YBa2(Cu,Al)3O7	Y1Ba2Cu2.7Al0.3O6.99	Y123	K	73	PHYS.REV.B,37(1988)7458
311	YBa2(Cu,Al)3O7	Y1Ba2Cu2.6Al0.4O7	Y123	K	42	PHYS.REV.B,37(1988)7458
312	YBa2(Cu,Ni)3O7	Y1Ba2Cu2.9Ni0.1O6.87	Y123	K	55	PHYS.REV.B,37(1988)7458
313	YBa2(Cu,Ni)3O7	Y1Ba2Cu2.8Ni0.2O6.82	Y123	K	45	PHYS.REV.B,37(1988)7458
314	YBa2(Cu,Co)3O7	Y1Ba2Cu2.98Co0.02O6.9	Y123	K	93.4	PHYS.REV.B,37(1988)7458
315	YBa2(Cu,Co)3O7	Y1Ba2Cu2.95Co0.05O6.92	Y123	K	94.3	PHYS.REV.B,37(1988)7458
316	YBa2(Cu,Co)3O7	Y1Ba2Cu2.9Co0.1O6.82	Y123	K	73	PHYS.REV.B,37(1988)7458
317	YBa2(Cu,Co)3O7	Y1Ba2Cu2.8Co0.2O6.83	Y123	K	53	PHYS.REV.B,37(1988)7458
318	YBa2(Cu,Co)3O7	Y1Ba2Cu2.7Co0.3O6.88	Y123	K	22	PHYS.REV.B,37(1988)7458
323	YBa2(Cu,Ni)3O7	Y1Ba2Cu2.7Ni0.3O6.97	Y123	K	40	PHYS.REV.B,37(1988)7458
324	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.9Zn0.1O6.81	Y123	K	55	PHYS.REV.B,37(1988)7458
325	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.8Zn0.2O6.79	Y123	K	45	PHYS.REV.B,37(1988)7458
326	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.7Zn0.3O6.74	Y123	K	45	PHYS.REV.B,37(1988)7458
327	YBa2Cu3O7	Y1Ba2Cu3O6.85	Y123	K	92	PHYS.REV.B,37(1988)7458
328	GdBa2Cu3O7	Gd1Ba2Cu3OX	Y123	K	96.4	SOLID STATE COMMUN.,66(1988)715
329	Gd(Ba,Sr)2Cu3O7	Gd1Ba1.8Sr0.2Cu3OX	Y123	K	94.7	SOLID STATE COMMUN.,66(1988)715
330	Gd(Ba,Sr)2Cu3O7	Gd1Ba1.6Sr0.4Cu3OX	Y123	K	92.4	SOLID STATE COMMUN.,66(1988)715
331	Gd(Ba,Sr)2Cu3O7	Gd1Ba1.4Sr0.6Cu3Oz	Y123	K	89.4	SOLID STATE COMMUN.,66(1988)715
332	Gd(Ba,Sr)2Cu3O7	Gd1Ba1.2Sr0.8Cu3Oz	Y123	K	90.7	SOLID STATE COMMUN.,66(1988)715
333	Gd(Ba,Sr)2Cu3O7	Gd1Ba1Sr1Cu3Oz	Y123	K	88.6	SOLID STATE COMMUN.,66(1988)715
334	(La,Na)2CuO4	La2.89Na0.11Cu1O4-X	Y123	K	16	Solid State Commun., 66(1988)387
335	(La,Na)2CuO4	La2.89Na0.41Cu1O4-X	Y123	K	18	Solid State Commun., 66(1988)387
336		Bi1Ca1Sr1Cu2Oz	Y123	K	75	SOLID STATE COMMUN.,66(1988)393
337		Bi1Ca1Sr1Cu2Oz	Y123	K	70	SOLID STATE COMMUN.,66(1988)393
338	YBa2Cu3O7	Y1Ba2Cu3O7	Y123	K	91.3	SOLID STATE COMMUN.,66(1988)421
339	HoBa2Cu3O7	Ho1Ba2Cu3O7	Y123	K	92.1	SOLID STATE COMMUN.,66(1988)421
340	SmBa2Cu3O7	Sm1Ba2Cu3O7	Y123	K	92.6	SOLID STATE COMMUN.,66(1988)421
341	HoBa2Cu3O7	Ho1Ba2Cu3O7	Y123	K	92.1	SOLID STATE COMMUN.,66(1988)421
342	YBa2Cu3O7	Y1Ba2Cu3O7-Z	Y123	K	88.1	SOLID STATE COMMUN.,66(1988)623
343	EuBa2Cu3O7	Eu1Ba2Cu3OX	Y123	K	94	PHYS.REV.B,37(1988)7956
344	YBa2Cu3O7	Y1Ba2Cu3O6.8	Y123	K	79	Solid State Cmmun.65(1988)845-848
345	NdBa2Cu3O7	Nd1Ba2Cu3OX	Y123	K	82.5	PHYS.REV.B,37(1988)7454
347		Bi1Sr1Ca1Cu2OX		K	105	JJAP.LETT.,27(1988)L665
348	(La,Sr)2CuO4	La1.8Sr0.2Cu1O4	T	K	35.7	Phys.Rev.B,36(1987)3906
349		Y1.2Ba0.8Cu1O4		K	75	Phys.Rev.B,36(1987)3910
350		Gd1Ba2Cu2.82Fe0.18O9-Z		K	42	Phys.Rev.B,36(1987)4018
351		Y1.2Ba0.8Cu1O4-X		K	94.5	PHYS.LETT.A,126(1987)130
352	ErBa2Cu3O7	Er1Ba2Cu3O7-Z	Y123	K	90	JJAP.LETT.,26(1987)L2091
353	(Er,Yb)Ba2Cu3O7	Er0.75Yb0.25Ba2Cu3O7-Z	Y123	K	87.6	JJAP.LETT.,26(1987)L2091
354	(Er,Yb)Ba2Cu3O7	Er0.62Yb0.38Ba2Cu3O7-Z	Y123	K	88.3	JJAP.LETT.,26(1987)L2091
355	(Er,Yb)Ba2Cu3O7	Er0.5Yb0.5Ba2Cu3O7-Z	Y123	K	89.3	JJAP.LETT.,26(1987)L2091
356	(Er,Yb)Ba2Cu3O7	Er0.37Yb0.63Ba2Cu3O7-Z	Y123	K	87.8	JJAP.LETT.,26(1987)L2091
357	(Er,Yb)Ba2Cu3O7	Er0.25Yb0.75Ba2Cu3O7-Z	Y123	K	86.3	JJAP.LETT.,26(1987)L2091
358	YBa2Cu3O7	Yb1Ba2Cu3O7-Z	Y123	K	88.5	JJAP.LETT.,26(1987)L2091
359	YBa2(Cu,Fe)3O7	Y1Ba2Cu2.9Fe0.1OX	Y123	K	90	JJAP.LETT.,26(1987)L2087
360	YBa2(Cu,Fe)3O7	Y1Ba2Cu2.8Fe0.2OX	Y123	K	66	JJAP.LETT.,26(1987)L2087
361	YBa2(Cu,Fe)3O7	Y1Ba2Cu2.7Fe0.3OX	Y123	K	44	JJAP.LETT.,26(1987)L2087
362	YBa2(Cu,Fe)3O7	Y1Ba2Cu2.6Fe0.4OX	Y123	K	22	JJAP.LETT.,26(1987)L2087
363	YBa2(Cu,Ni)3O7	Y1Ba2Cu2.9Ni0.1OX	Y123	K	80	JJAP.LETT.,26(1987)L2087
364	YBa2(Cu,Ni)3O7	Y1Ba2Cu2.8Ni0.2OX	Y123	K	73	JJAP.LETT.,26(1987)L2087
365	YBa2(Cu,Co)3O7	Y1Ba2Cu2.9Co0.1OX	Y123	K	88	JJAP.LETT.,26(1987)L2087
367	YBa2(Cu,Co)3O7	Y1Ba2Cu2.7Co0.3OX	Y123	K	50	JJAP.LETT.,26(1987)L2087
368	YBa2(Cu,Co)3O7	Y1Ba2Cu2.6Co0.4OX	Y123	K	15	JJAP.LETT.,26(1987)L2087
369	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.9Zn0.1OX	Y123	K	58	JJAP.LETT.,26(1987)L2087
370	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.8Zn0.2OX	Y123	K	50	JJAP.LETT.,26(1987)L2087
371	DyBa2Cu3O7	Dy1Ba2Cu3OX	Y123	K	91.2	JJAP.LETT.,26(1987)L2097
372	YBa2Cu3O7	Y1Ba2Cu3OX	Y123	K	90.8	JJAP.LETT.,26(1987)L2097
373	YBa2Cu3O7	Y1Ba2Cu3OX	Y123	K	91.5	SOLID STATE COMMUN.,65(1988)465
377	(La,Sr)2CuO4	La1.85Sr0.15Cu1O4	T	K	40	PHYS.REV.LETT.,60(1988)542
379	YBa2Cu3O7	Y1Ba2Cu3O7-Z	Y123	K	92	JJAP.LETT.,26(1987)L1997
380	YBa2(Cu,Ga)3O7	Y1Ba2Cu2.94Ga0.06O7-Z	Y123	K	87	JJAP.LETT.,26(1987)L1997
381	YBa2(Cu,Ga)3O7	Y1Ba2Cu2.85Ga0.15O7-Z	Y123	K	75	JJAP.LETT.,26(1987)L1997
382	YBa2(Cu,Ga)3O7	Y1Ba2Cu2.7Ga0.3O7-Z	Y123	K	66	JJAP.LETT.,26(1987)L1997
383	YBa2Cu3O7	Y1Ba2Cu3O6.98	Y123	K	92	PHYS.REV.B,37(1988)638
386	YBa2(Cu,Fe)3O7	Y1Ba2Cu2.88Fe0.12O7-Z	Y123	K	70	JJAP.LETT.,26(1987)L1982
387	GdBa2Cu3O7	Gd1Ba2Cu3O7-Z	Y123	K	94.7	JJAP.LETT.,26(1987)L2034
388	ErBa2Cu3O7	Eu1Ba2Cu3O7-Z	Y123	K	94.5	JJAP.LETT.,26(1987)L2034
389		Bi1Sr1Cu1OX		K	6.5	JJAP.LETT.,26(1987)L2080
390	NdBa2Cu3O7	Nd1Ba2Cu3OX	Y123	K	90	JJAP.LETT.,26(1987)L2076
391	Nd(Ba,Nd)2Cu3O7	Nd1.2Ba1.8Cu3OX	Y123	K	60	JJAP.LETT.,26(1987)L2076
392	Nd(Ba,Nd)Cu3O7	Nd1.08Ba1.92Cu3OX	Y123	K	86	JJAP.LETT.,26(1987)L2076
394	Nd(Ba,Nd)2Cu3O7	Nd1.32Ba1.68Cu3OX	Y123	K	20	JJAP.LETT.,26(1987)L2076
395	YBa2(Cu,Mo)3O7	Y1Ba2Cu2.97Mo0.03OX	Y123	K	76	SOLID STATE COMMUN.,66(1988)413
396	YBa2(Cu,Mo)3O7	Y1Ba2Cu2.94Mo0.06OX	Y123	K	63	SOLID STATE COMMUN.,66(1988)413
397	YBa2(Cu,Mo)3O7	Y1Ba2Cu2.895Mo0.105OX	Y123	K	52.5	SOLID STATE COMMUN.,66(1988)413
398	YBa2(Cu,Mo)3O7	Y1Ba2Cu2.85Mo0.15OX	Y123	K	50	SOLID STATE COMMUN.,66(1988)413
399	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.97Zn0.03OX	Y123	K	79	SOLID STATE COMMUN.,66(1988)413
400	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.94Zn0.06OX	Y123	K	62	SOLID STATE COMMUN.,66(1988)413
401	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.895Zn0.105OX	Y123	K	52	SOLID STATE COMMUN.,66(1988)413
402	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.85Zn0.15OX	Y123	K	38	SOLID STATE COMMUN.,66(1988)413
405	YBa2(Cu,Al)3O7	Y1Ba2Cu2.97Al0.03OX	Y123	K	81	SOLID STATE COMMUN.,66(1988)413
406	YBa2(Cu,Al)3O7	Y1Ba2Cu2.94Al0.06OX	Y123	K	58	SOLID STATE COMMUN.,66(1988)413
407	YBa2(Cu,Al)3O7	Y1Ba2Cu2.885Al0.105OX	Y123	K	42	SOLID STATE COMMUN.,66(1988)413
408	YBa2(Cu,Al)3O7	Y1Ba2Cu2.85Al0.15OX	Y123	K	33	SOLID STATE COMMUN.,66(1988)413
409	Y(Ba,La)2Cu3O7	Y1Ba1.95La0.05Cu3OX	Y123	K	91	PHYS.REV.B,37(1988)5912
411	Y(Ba,La)2Cu3O7	Y1Ba1.85La0.15Cu3OX	Y123	K	88	PHYS.REV.B,37(1988)5912
413	Y(Ba,La)2Cu3O7	Y1Ba1.75La0.25Cu3OX	Y123	K	76	PHYS.REV.B,37(1988)5912
415	Y(Ba,La)Cu3O7	Y1Ba1.65La0.35Cu3OX	Y123	K	64	PHYS.REV.B,37(1988)5912
417	YBa2Cu3O7	Y1Ba2Cu3O7-Z	Y123	K	92.5	JJAP.LETT.,26(1987)L1956
418	NdBa2Cu3O7	Nd1Ba2Cu3O7-Z	Y123	K	67	JJAP.LETT.,26(1987)L1956
419	SmBa2Cu3O7	Sm1Ba2Cu3O7-Z	Y123	K	76	JJAP.LETT.,26(1987)L1956
420	EuBa2Cu3O7	Eu1Ba2Cu3O7-Z	Y123	K	92	JJAP.LETT.,26(1987)L1956
421	GdBa2Cu3O7	Gd1Ba2Cu3O7-Z	Y123	K	86	JJAP.LETT.,26(1987)L1956
422	DyBa2Cu3O7	Dy1Ba2Cu3O7-Z	Y123	K	92	JJAP.LETT.,26(1987)L1956
423	HoBa2Cu3O7	Ho1Ba2Cu3O7-Z	Y123	K	91	JJAP.LETT.,26(1987)L1956
424	ErBa2Cu3O7	Er1Ba2Cu3O7-Z	Y123	K	91	JJAP.LETT.,26(1987)L1956
425	TmBa2Cu3O7	Tm1Ba2Cu3O7-Z	Y123	K	92	JJAP.LETT.,26(1987)L1956
426	YbBa2Cu3O7	Yb1Ba2Cu3O7-Z	Y123	K	91	JJAP.LETT.,26(1987)L1956
428	YBa2Cu3HxO7	Y1Ba2Cu3HO7-X	Y123	K	90	JJAP.LETT.,27(1988)L1104
429	YBa2Cu3HxO7	Y1Ba2Cu3HO7-X	Y123	K	43.05	JJAP.LETT.,27(1988)L1104
431	YBa2Cu3O7	Y1Ba2Cu3O7-X	Y123	K	92	Phys.Rev.Lett.59(1987)1860
432	YBa2Cu3O7	Y1Ba2Cu3O7-X	Y123	K	92	J.PHYS.SOC.JAPAN,57(1988)30
436	GdBa2Cu3O7	Gd1Ba2Cu3O7-Z	Y123	K	93	PHYS.REV.B,37(1988)5828
437	DyBa2Cu3O7	Dy1Ba2Cu3O7-Z	Y123	K	94	PHYS.REV.B,37(1988)5828
438	SmBa2Cu3O7	Sm1Ba2Cu3O7-Z	Y123	K	92	PHYS.REV.B,37(1988)5828
439	HoBa2Cu3O7	Ho1Ba2Cu3O7-Z	Y123	K	93.5	PHYS.REV.B,37(1988)5828
440	YBa2Cu3O7	Y1Ba2Cu3O7-Z	Y123	K	93.5	PHYS.REV.B,37(1988)5828
441	NdBa2Cu3O7	Nd1Ba2Cu3O7	Y123	K	88	PHYS.REV.B,37(1988)5820
442	NdBa2Cu3(O,S)7	Nd1Ba2Cu3S1O6	Y123	K	69	PHYS.REV.B,37(1988)5820
443	NdBa2Cu3(O,S)7	Nd1Ba2Cu3S1O5	Y123	K	56	PHYS.REV.B,37(1988)5820
444	EuBa2Cu3O7	Eu1Ba2Cu3O7	Y123	K	92	PHYS.REV.B,37(1988)5820
445	EuBa2Cu3(O,S)7	Eu1Ba2Cu3S1O6	Y123	K	85	PHYS.REV.B,37(1988)5820
446	GdBa2Cu3O7	Gd1Ba2Cu3O7	Y123	K	92	PHYS.REV.B,37(1988)5820
447	GdBa2Cu3(O,S)7	Gd1Ba2Cu3S1O6	Y123	K	92	PHYS.REV.B,37(1988)5820
459	YBa2Cu3O7	Y1Ba2Cu3O6.89	Y123	K	92	JJAP.LETT.,27(1988)L1080
460	YBa2Cu3(O,S)7	Y1Ba2Cu3S0.03O7.12	Y123	K	90	JJAP.LETT.,27(1988)L1080
461	YBa2Cu3(O,S)7	Y1Ba2Cu3S0.06O7.23	Y123	K	89	JJAP.LETT.,27(1988)L1080
462	YBa2Cu3(O,S)7	Y1Ba2Cu3S0.12O7.28	Y123	K	89	JJAP.LETT.,27(1988)L1080
463	YBa2Cu3O7	Y1Ba2Cu3OY	Y123	K	91.9	SOLID STATE COMMUN.,66(1988)1215
464	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.975Zn0.025OY	Y123	K	82.8	SOLID STATE COMMUN.,66(1988)1215
465	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.95Zn0.05OY	Y123	K	74.7	SOLID STATE COMMUN.,66(1988)1215
466	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.925Zn0.075OY	Y123	K	64.9	SOLID STATE COMMUN.,66(1988)1215
467	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.9Zn0.1OY	Y123	K	57.6	SOLID STATE COMMUN.,66(1988)1215
468	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.85Zn0.15OY	Y123	K	56	SOLID STATE COMMUN.,66(1988)1215
469	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.8Zn0.2OY	Y123	K	56.5	SOLID STATE COMMUN.,66(1988)1215
470	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.7Zn0.3OY	Y123	K	47.6	SOLID STATE COMMUN.,66(1988)1215
471	GdBa2Cu3O7	Gd1Ba2Cu3O6.9	Y123	K	92	JJAP.LETT.,27(1988)L1307
473	GdBa2(Cu,Fe)3O7	Gd1Ba2Cu2.7Fe0.3O6.9	Y123	K	41	JJAP.LETT.,27(1988)L1307
475	GdBa2(Cu,Co)3O7	Gd1Ba2Cu2.7Co0.3O6.9	Y123	K	33	JJAP.LETT.,27(1988)L1307
477	YBa2Cu3O7	Y1Ba2Cu3O6.9	Y123	K	91	PHYS.REV.B,38(1988)889
478	Bi2Sr2CaCu2O8	Bi2.2Sr2Ca0.8Cu2O8+Z	Bi2212	K	87	PHYS.REV.B,38(1988)893
479	YBa2(Cu,Ni)3O7	Y1Ba2Cu2.5Ni0.5O7	Y123	K	52.3	PHYS.REV.B,38(1988)893
481	La(Ba,La)2Cu3O7	La2.8Ba3.2Cu6O14.07	Y123	K	13	J.PHYS.F,18(1988)95
482	La(Ba,La)2Cu3O7	La2.6Ba3.4Cu6O14.06	Y123	K	26	J.PHYS.F,18(1988)95
483	La(Ba,La)2Cu3O7	La2.4Ba3.6Cu6O14.01	Y123	K	39	J.PHYS.F,18(1988)95
484	La(Ba,La)2Cu3O7	La2.2Ba3.8Cu6O13.86	Y123	K	52	J.PHYS.F,18(1988)95
485	LaBa2Cu3O7	La2Ba4Cu6O13.8	Y123	K	65	J.PHYS.F,18(1988)95
486		Y1La2Ba3Cu6O14.53		K	25.6	J.PHYS.F,18(1988)95
487		Y1La1.8Ba3.2Cu6O14.49	Y123	K	41.9	J.PHYS.F,18(1988)95
488		Y1La1.6Ba3.4Cu6O14.38	Y123	K	53.1	J.PHYS.F,18(1988)95
489		Y1La1.4Ba3.6Cu6O14.2	Y123	K	64	J.PHYS.F,18(1988)95
490		Y1La1.2Ba3.8Cu6O14.07	Y123	K	70.4	J.PHYS.F,18(1988)95
491		Y1La1Ba4Cu6O13.95	Y123	K	72.2	J.PHYS.F,18(1988)95
497		Y2La1Ba3Cu6O14.17	Y123	K	28	J.PHYS.F,18(1988)95
498		Y2La0.8Ba3.2Cu6O14.2	Y123	K	46	J.PHYS.F,18(1988)95
499		Y2La0.6Ba3.4Cu6O14.02	Y123	K	60	J.PHYS.F,18(1988)95
500		Y2La0.4Ba3.6Cu6O13.91	Y123	K	78	J.PHYS.F,18(1988)95
501		Y2La0.2Ba3.8Cu6O13.92	Y123	K	93	J.PHYS.F,18(1988)95
502		Y2La0.15Ba3.85Cu6O13.99	Y123	K	93.2	J.PHYS.F,18(1988)95
503		Y2La0.1Ba3.9Cu6O13.94	Y123	K	90	J.PHYS.F,18(1988)95
504	YBa2Cu3O7	Y2Ba4Cu6O13.9	Y123	K	93	J.PHYS.F,18(1988)95
505	YBa2Cu3O7	Y1Ba2Cu3O6.94	Y123	K	97	PHYS.REV.B,37(1988)3734
506	Y(Ba,La)2Cu3O7	Y1Ba1.975La0.025Cu3O6.95	Y123	K	99	PHYS.REV.B,37(1988)3734
507	Y(Ba,La)2Cu3O7	Y1Ba1.95La0.05Cu3O6.9	Y123	K	99	PHYS.REV.B,37(1988)3734
508	Y(Ba,La)2Cu3O7	Y1Ba1.925La0.075Cu3O6.9	Y123	K	99	PHYS.REV.B,37(1988)3734
509	Y(Ba,La,)2Cu3O7	Y1Ba1.9La0.1Cu3O6.9	Y123	K	95	PHYS.REV.B,37(1988)3734
510	Y(Ba,La)2Cu3O7	Y1Ba1.8La0.2Cu3O6.95	Y123	K	78	PHYS.REV.B,37(1988)3734
511	Y(Ba,La)2Cu3O7	Y1Ba1.7La0.3Cu3O7	Y123	K	67	PHYS.REV.B,37(1988)3734
512	Y(Ba,La)2Cu3O7	Y1Ba1.6La0.4Cu3O7.05	Y123	K	52	PHYS.REV.B,37(1988)3734
513	Y(Ba,La)2Cu3O7	Y1Ba1.5La0.5Cu3O7.08	Y123	K	38	PHYS.REV.B,37(1988)3734
514	GdBa2Cu3O7	Gd1Ba2Cu3OX	Y123	K	89	SOLID STATE COMMUN.67(1988)521
515	GdBa2(Cu,Fe)3O7	Gd1Ba2Cu2.925Fe0.075OX	Y123	K	64	SOLID STATE COMMUN.67(1988)521
516	GdBa2(Cu,Fe)3O7	Gd1Ba2Cu2.85Fe0.15OX	Y123	K	47	SOLID STATE COMMUN.67(1988)521
517	GdBa2(Cu,Fe)3O7	Gd1Ba2Cu2.775Fe0.225OX	Y123	K	33	SOLID STATE COMMUN.67(1988)521
518	GdBa2(Cu,Fe)3O7	Gd1Ba2Cu2.7Fe0.3OX	Y123	K	11	SOLID STATE COMMUN.67(1988)521
519	YBa2Cu3O7	Y1Ba2Cu3OX	Y123	K	92	SOLID STATE COMMUN.,64(1987)209
520	YBa2Cu3O7	Y1Ba2Cu3OX	Y123	K	93	SOLID STATE COMMUN.64(1987)247
521	YBa2Cu3O7	Y1Ba2Cu3OX	Y123	K	91.6	PHYS.REV.B,36(1987)2401
522	LaBa2Cu3O7	La1Ba2Cu3OX	Y123	K	34.5	SOLID STATE COMMUN.,66(1988)1085
523	La(Ba,Ca)2Cu3O7	La1Ba1.75Ca0.25Cu3OX	Y123	K	71.7	SOLID STATE COMMUN.,66(1988)1085
524	La(Ba,Ca)2Cu3O7	La1Ba1.25Ca0.75Cu3OX	Y123	K	78.2	SOLID STATE COMMUN.,66(1988)1085
525	La(Ba,Ca)2Cu3O7	La1Ba1Ca1Cu3OX	Y123	K	80	SOLID STATE COMMUN.,66(1988)1085
526	La(Ba,Ca)2Cu3O7	La1Ba0.5Ca1.5Cu3OX	Y123	K	36.7	SOLID STATE COMMUN.,66(1988)1085
529	YBa2(Cu,Co)3O7	Y1Ba2Cu2.8Co0.2O7.04	Y123	K	53	PHYS.REV.B,37(1988)5932
533		Bi2Sr2Ca2Cu3O		K	111	JJAP.LETT.,27(1988)L1094
534		Bi2Sr2Ca1Cu2O		K	87	JJAP.LETT.,27(1988)L1094
536	YBa2Cu3O7	Y1Ba2Cu3O7	Y123	K	92	PHYS.REV.B,38(1988)2432
537	YBa2(Cu,Co)3O7	Y1Ba2Cu2.97Co0.03O6.96	Y123	K	92	PHYS.REV.B,38(1988)2432
538	YBa2(Cu,Co)3O7	Y1Ba2Cu2.925Co0.075O6.97	Y123	K	92	PHYS.REV.B,38(1988)2432
539	YBa2(Cu,Co)3O7	Y1Ba2Cu2.85Co0.15O7.03	Y123	K	65	PHYS.REV.B,38(1988)2432
540	YBa2(Cu,Co)3O7	Y1Ba2Cu2.775Co0.225O6.99	Y123	K	58	PHYS.REV.B,38(1988)2432
541	YBa2(Cu,Co)3O7	Y1Ba2Cu2.7Co0.3O7.11	Y123	K	36	PHYS.REV.B,38(1988)2432
544	YBa2(Cu,Ni)3O7	Y1Ba2Cu2.94Ni0.06O7.01	Y123	K	85	PHYS.REV.B,38(1988)2432
545	YBa2(Cu,Ni)3O7	Y1Ba2Cu2.85Ni0.15O6.84	Y123	K	75	PHYS.REV.B,38(1988)2432
546	YBa2(Cu,Ni)3O7	Y1Ba2Cu2.7Ni0.3O6.88	Y123	K	73	PHYS.REV.B,38(1988)2432
547	YBa2(Cu,Ni)3O7	Y1Ba2Cu2.4Ni0.6O6.94	Y123	K	66	PHYS.REV.B,38(1988)2432
550	(La,Sr)2CuO4	La1.94Sr0.06Cu1O3.995	T	K	6.5	PHYS.REV.B,36(1987)4047
551	(La,Sr)2CuO4	La1.92Sr0.08Cu1O3.994	T	K	20.3	PHYS.REV.B,36(1987)4047
552	(La,Sr)2CuO4	La1.89Sr0.11Cu1O3.986	T	K	29.2	PHYS.REV.B,36(1987)4047
553	(La,Sr)2CuO4	La1.855Sr0.145Cu1O4	T	K	34.9	PHYS.REV.B,36(1987)4047
554	(La,Sr)2CuO4	La1.85Sr0.15Cu1O4	T	K	35.2	PHYS.REV.B,36(1987)4047
555	(La,Sr)2CuO4	La1.815Sr0.185Cu1O3.964	T	K	33.2	PHYS.REV.B,36(1987)4047
557	(La,Sr)2CuO4	La1.78Sr0.22Cu1O3.945	T	K	34.8	PHYS.REV.B,36(1987)4047
558	(La,Sr)2CuO4	La1.75Sr0.25Cu1O3.921	T	K	19.6	PHYS.REV.B,36(1987)4047
559	(La,Sr)2CuO4	La1.73Sr0.27Cu1O3.913	T	K	30.6	PHYS.REV.B,36(1987)4047
560		La1Ba2Cu2.9O6.8		K	45	PHYS.REV.B,35(1987)7129
562	La(Ba,La)2Cu3O7	La1.2Ba1.8Cu3O6.98	Y123	K	80	PHYS.REV.B,35(1987)7129
563	YBa2Cu3O7	Y1Ba2Cu3OX	Y123	K	92	JJAP LETT.,27(1988)L1425
564	(Y,Lu)Ba2Cu3O7	Y0.875Lu0.125Ba2Cu3OX	Y123	K	89.7	JJAP LETT.,27(1988)L1425
565	(Y,Lu)Ba2Cu3O7	Y0.75Lu0.25Ba2Cu3OX	Y123	K	88.2	JJAP LETT.,27(1988)L1425
566	(Y,Lu)Ba2Cu3O7	Y0.625Lu0.375Ba2Cu3OX	Y123	K	88	JJAP LETT.,27(1988)L1425
567	(Y,Lu)Ba2Cu3O7	Y0.5Lu0.5Ba2Cu3OX	Y123	K	86.7	JJAP LETT.,27(1988)L1425
568	(Y,Lu)Ba2Cu3O7	Y0.375Lu0.625Ba2Cu3OX	Y123	K	86.9	JJAP LETT.,27(1988)L1425
569	(Y,Lu)Ba2Cu3O7	Y0.25Lu0.75Ba2Cu3OX	Y123	K	86	JJAP LETT.,27(1988)L1425
570	(Y,Lu)Ba2Cu3O7	Y0.125Lu0.875Ba2Cu3OX	Y123	K	87.9	JJAP LETT.,27(1988)L1425
573	(La,Ba)2CuO4	La1.9Ba0.1Cu1O4	T	K	26.9	JJAP LETT.,27(1988)L1449
575	(La,Ba)2CuO4	La1.785Ba0.215Cu1OZ	T	K	25.5	JJAP LETT.,27(1988)L1449
577	(La,Sr)2CuO4	La1.9Sr0.1Cu1O3.98	T	K	29.5	JJAP LETT.,27(1988)L1449
578	(La,Sr)2CuO4	La1.875Sr0.125Cu1OZ	T	K	34.3	JJAP LETT.,27(1988)L1449
579	(La,Sr)2CuO4	La1.85Sr0.15Cu1O3.98	T	K	37.9	JJAP LETT.,27(1988)L1449
580	(La,Sr)2CuO4	La1.825Sr0.175Cu1OZ	T	K	35	JJAP LETT.,27(1988)L1449
581	(La,Sr)2CuO4	La1.8Sr0.2Cu1O3.99	T	K	27.5	JJAP LETT.,27(1988)L1449
582	(La,Sr)2CuO4	La1.75Sr0.25Cu1OZ	T	K	11.9	JJAP LETT.,27(1988)L1449
586	(La,Ca)2CuO4	La1.9Ca0.1Cu1O3.967	T	K	20	JJAP LETT.,27(1988)L1449
587	(La,Ca)2CuO4	La1.85Ca0.15Cu1O3.942	T	K	19	JJAP LETT.,27(1988)L1449
588	(La,Ca)2CuO4	La1.8Ca0.2Cu1O3.917	T	K	19.5	JJAP LETT.,27(1988)L1449
589	YBa2Cu3O7	Y1Ba2Cu3O6.94	Y123	K	92.5	SOLID STATE COMMUN.,68(1988)0221
590	YBa2Cu3O7	Y1Ba2Cu3O6.89	Y123	K	92.1	SOLID STATE COMMUN.,68(1988)0221
591	YBa2Cu3O7	Y1Ba2Cu3O6.84	Y123	K	91	SOLID STATE COMMUN.,68(1988)0221
592	YBa2Cu3O7	Y1Ba2Cu3O6.83	Y123	K	89.3	SOLID STATE COMMUN.,68(1988)0221
593	YBa2CuO7	Y1Ba2Cu3O6.75	Y123	K	92.3	SOLID STATE COMMUN.,68(1988)0221
594	YBa3Cu3O7	Y1Ba2Cu3O6.7	Y123	K	83	SOLID STATE COMMUN.,68(1988)0221
595	YBa2Cu3O7	Y1Ba2Cu3O6.4	Y123	K	33	SOLID STATE COMMUN.,68(1988)0221
